air_temp,ghi,period_end,period
17,0,2023-04-05T18:00:00+00:00,PT60M
16,0,2023-04-05T19:00:00+00:00,PT60M
15,0,2023-04-05T20:00:00+00:00,PT60M
14,0,2023-04-05T21:00:00+00:00,PT60M
13,0,2023-04-05T22:00:00+00:00,PT60M
12,0,2023-04-05T23:00:00+00:00,PT60M
11,0,2023-04-06T00:00:00+00:00,PT60M
11,0,2023-04-06T01:00:00+00:00,PT60M
11,0,2023-04-06T02:00:00+00:00,PT60M
10,0,2023-04-06T03:00:00+00:00,PT60M
10,0,2023-04-06T04:00:00+00:00,PT60M
11,29,2023-04-06T05:00:00+00:00,PT60M
13,221,2023-04-06T06:00:00+00:00,PT60M
15,452,2023-04-06T07:00:00+00:00,PT60M
19,654,2023-04-06T08:00:00+00:00,PT60M
21,805,2023-04-06T09:00:00+00:00,PT60M
23,843,2023-04-06T10:00:00+00:00,PT60M
24,766,2023-04-06T11:00:00+00:00,PT60M
25,624,2023-04-06T12:00:00+00:00,PT60M
25,541,2023-04-06T13:00:00+00:00,PT60M
25,375,2023-04-06T14:00:00+00:00,PT60M
25,222,2023-04-06T15:00:00+00:00,PT60M
23,75,2023-04-06T16:00:00+00:00,PT60M
21,0,2023-04-06T17:00:00+00:00,PT60M
19,0,2023-04-06T18:00:00+00:00,PT60M
18,0,2023-04-06T19:00:00+00:00,PT60M
16,0,2023-04-06T20:00:00+00:00,PT60M
16,0,2023-04-06T21:00:00+00:00,PT60M
14,0,2023-04-06T22:00:00+00:00,PT60M
13,0,2023-04-06T23:00:00+00:00,PT60M
12,0,2023-04-07T00:00:00+00:00,PT60M
12,0,2023-04-07T01:00:00+00:00,PT60M
12,0,2023-04-07T02:00:00+00:00,PT60M
11,0,2023-04-07T03:00:00+00:00,PT60M
11,0,2023-04-07T04:00:00+00:00,PT60M
12,29,2023-04-07T05:00:00+00:00,PT60M
15,220,2023-04-07T06:00:00+00:00,PT60M
18,450,2023-04-07T07:00:00+00:00,PT60M
21,652,2023-04-07T08:00:00+00:00,PT60M
23,776,2023-04-07T09:00:00+00:00,PT60M
25,775,2023-04-07T10:00:00+00:00,PT60M
25,760,2023-04-07T11:00:00+00:00,PT60M
26,680,2023-04-07T12:00:00+00:00,PT60M
26,589,2023-04-07T13:00:00+00:00,PT60M
25,502,2023-04-07T14:00:00+00:00,PT60M
25,286,2023-04-07T15:00:00+00:00,PT60M
23,71,2023-04-07T16:00:00+00:00,PT60M
21,0,2023-04-07T17:00:00+00:00,PT60M
19,0,2023-04-07T18:00:00+00:00,PT60M
19,0,2023-04-07T19:00:00+00:00,PT60M
18,0,2023-04-07T20:00:00+00:00,PT60M
17,0,2023-04-07T21:00:00+00:00,PT60M
15,0,2023-04-07T22:00:00+00:00,PT60M
14,0,2023-04-07T23:00:00+00:00,PT60M
13,0,2023-04-08T00:00:00+00:00,PT60M
13,0,2023-04-08T01:00:00+00:00,PT60M
12,0,2023-04-08T02:00:00+00:00,PT60M
12,0,2023-04-08T03:00:00+00:00,PT60M
12,0,2023-04-08T04:00:00+00:00,PT60M
13,28,2023-04-08T05:00:00+00:00,PT60M
16,214,2023-04-08T06:00:00+00:00,PT60M
20,433,2023-04-08T07:00:00+00:00,PT60M
22,638,2023-04-08T08:00:00+00:00,PT60M
24,784,2023-04-08T09:00:00+00:00,PT60M
26,866,2023-04-08T10:00:00+00:00,PT60M
27,870,2023-04-08T11:00:00+00:00,PT60M
27,760,2023-04-08T12:00:00+00:00,PT60M
27,663,2023-04-08T13:00:00+00:00,PT60M
26,506,2023-04-08T14:00:00+00:00,PT60M
25,286,2023-04-08T15:00:00+00:00,PT60M
23,58,2023-04-08T16:00:00+00:00,PT60M
20,0,2023-04-08T17:00:00+00:00,PT60M
18,0,2023-04-08T18:00:00+00:00,PT60M
17,0,2023-04-08T19:00:00+00:00,PT60M
17,0,2023-04-08T20:00:00+00:00,PT60M
16,0,2023-04-08T21:00:00+00:00,PT60M
17,0,2023-04-08T22:00:00+00:00,PT60M
17,0,2023-04-08T23:00:00+00:00,PT60M
17,0,2023-04-09T00:00:00+00:00,PT60M
16,0,2023-04-09T01:00:00+00:00,PT60M
15,0,2023-04-09T02:00:00+00:00,PT60M
15,0,2023-04-09T03:00:00+00:00,PT60M
15,0,2023-04-09T04:00:00+00:00,PT60M
15,22,2023-04-09T05:00:00+00:00,PT60M
17,170,2023-04-09T06:00:00+00:00,PT60M
19,377,2023-04-09T07:00:00+00:00,PT60M
22,422,2023-04-09T08:00:00+00:00,PT60M
24,720,2023-04-09T09:00:00+00:00,PT60M
25,775,2023-04-09T10:00:00+00:00,PT60M
26,695,2023-04-09T11:00:00+00:00,PT60M
26,752,2023-04-09T12:00:00+00:00,PT60M
26,670,2023-04-09T13:00:00+00:00,PT60M
26,479,2023-04-09T14:00:00+00:00,PT60M
25,203,2023-04-09T15:00:00+00:00,PT60M
24,33,2023-04-09T16:00:00+00:00,PT60M
22,0,2023-04-09T17:00:00+00:00,PT60M
20,0,2023-04-09T18:00:00+00:00,PT60M
18,0,2023-04-09T19:00:00+00:00,PT60M
16,0,2023-04-09T20:00:00+00:00,PT60M
15,0,2023-04-09T21:00:00+00:00,PT60M
14,0,2023-04-09T22:00:00+00:00,PT60M
14,0,2023-04-09T23:00:00+00:00,PT60M
14,0,2023-04-10T00:00:00+00:00,PT60M
14,0,2023-04-10T01:00:00+00:00,PT60M
14,0,2023-04-10T02:00:00+00:00,PT60M
14,0,2023-04-10T03:00:00+00:00,PT60M
14,0,2023-04-10T04:00:00+00:00,PT60M
14,6,2023-04-10T05:00:00+00:00,PT60M
14,24,2023-04-10T06:00:00+00:00,PT60M
14,83,2023-04-10T07:00:00+00:00,PT60M
15,284,2023-04-10T08:00:00+00:00,PT60M
16,281,2023-04-10T09:00:00+00:00,PT60M
17,272,2023-04-10T10:00:00+00:00,PT60M
18,423,2023-04-10T11:00:00+00:00,PT60M
19,472,2023-04-10T12:00:00+00:00,PT60M
18,463,2023-04-10T13:00:00+00:00,PT60M
17,208,2023-04-10T14:00:00+00:00,PT60M
16,71,2023-04-10T15:00:00+00:00,PT60M
16,31,2023-04-10T16:00:00+00:00,PT60M
15,0,2023-04-10T17:00:00+00:00,PT60M
14,0,2023-04-10T18:00:00+00:00,PT60M
14,0,2023-04-10T19:00:00+00:00,PT60M
14,0,2023-04-10T20:00:00+00:00,PT60M
13,0,2023-04-10T21:00:00+00:00,PT60M
12,0,2023-04-10T22:00:00+00:00,PT60M
11,0,2023-04-10T23:00:00+00:00,PT60M
11,0,2023-04-11T00:00:00+00:00,PT60M
10,0,2023-04-11T01:00:00+00:00,PT60M
9,0,2023-04-11T02:00:00+00:00,PT60M
8,0,2023-04-11T03:00:00+00:00,PT60M
7,0,2023-04-11T04:00:00+00:00,PT60M
7,29,2023-04-11T05:00:00+00:00,PT60M
10,233,2023-04-11T06:00:00+00:00,PT60M
13,475,2023-04-11T07:00:00+00:00,PT60M
16,682,2023-04-11T08:00:00+00:00,PT60M
18,836,2023-04-11T09:00:00+00:00,PT60M
19,923,2023-04-11T10:00:00+00:00,PT60M
21,934,2023-04-11T11:00:00+00:00,PT60M
22,869,2023-04-11T12:00:00+00:00,PT60M
22,735,2023-04-11T13:00:00+00:00,PT60M
22,542,2023-04-11T14:00:00+00:00,PT60M
22,310,2023-04-11T15:00:00+00:00,PT60M
20,77,2023-04-11T16:00:00+00:00,PT60M
16,0,2023-04-11T17:00:00+00:00,PT60M
13,0,2023-04-11T18:00:00+00:00,PT60M
12,0,2023-04-11T19:00:00+00:00,PT60M
10,0,2023-04-11T20:00:00+00:00,PT60M
9,0,2023-04-11T21:00:00+00:00,PT60M
8,0,2023-04-11T22:00:00+00:00,PT60M
7,0,2023-04-11T23:00:00+00:00,PT60M
7,0,2023-04-12T00:00:00+00:00,PT60M
7,0,2023-04-12T01:00:00+00:00,PT60M
6,0,2023-04-12T02:00:00+00:00,PT60M
6,0,2023-04-12T03:00:00+00:00,PT60M
6,0,2023-04-12T04:00:00+00:00,PT60M
7,27,2023-04-12T05:00:00+00:00,PT60M
10,223,2023-04-12T06:00:00+00:00,PT60M
13,455,2023-04-12T07:00:00+00:00,PT60M
16,655,2023-04-12T08:00:00+00:00,PT60M
19,802,2023-04-12T09:00:00+00:00,PT60M
20,884,2023-04-12T10:00:00+00:00,PT60M
21,895,2023-04-12T11:00:00+00:00,PT60M
22,830,2023-04-12T12:00:00+00:00,PT60M
22,698,2023-04-12T13:00:00+00:00,PT60M
22,509,2023-04-12T14:00:00+00:00,PT60M
21,279,2023-04-12T15:00:00+00:00,PT60M
20,60,2023-04-12T16:00:00+00:00,PT60M
17,0,2023-04-12T17:00:00+00:00,PT60M
15,0,2023-04-12T18:00:00+00:00,PT60M
14,0,2023-04-12T19:00:00+00:00,PT60M
14,0,2023-04-12T20:00:00+00:00,PT60M
14,0,2023-04-12T21:00:00+00:00,PT60M
14,0,2023-04-12T22:00:00+00:00,PT60M
14,0,2023-04-12T23:00:00+00:00,PT60M
13,0,2023-04-13T00:00:00+00:00,PT60M
12,0,2023-04-13T01:00:00+00:00,PT60M
11,0,2023-04-13T02:00:00+00:00,PT60M
11,0,2023-04-13T03:00:00+00:00,PT60M
11,0,2023-04-13T04:00:00+00:00,PT60M
12,24,2023-04-13T05:00:00+00:00,PT60M
14,208,2023-04-13T06:00:00+00:00,PT60M
17,434,2023-04-13T07:00:00+00:00,PT60M
19,632,2023-04-13T08:00:00+00:00,PT60M
20,779,2023-04-13T09:00:00+00:00,PT60M
22,861,2023-04-13T10:00:00+00:00,PT60M
24,871,2023-04-13T11:00:00+00:00,PT60M
24,809,2023-04-13T12:00:00+00:00,PT60M
25,679,2023-04-13T13:00:00+00:00,PT60M
24,496,2023-04-13T14:00:00+00:00,PT60M
24,276,2023-04-13T15:00:00+00:00,PT60M
22,62,2023-04-13T16:00:00+00:00,PT60M
19,0,2023-04-13T17:00:00+00:00,PT60M
17,0,2023-04-13T18:00:00+00:00,PT60M
16,0,2023-04-13T19:00:00+00:00,PT60M
15,0,2023-04-13T20:00:00+00:00,PT60M
14,0,2023-04-13T21:00:00+00:00,PT60M
14,0,2023-04-13T22:00:00+00:00,PT60M
14,0,2023-04-13T23:00:00+00:00,PT60M
14,0,2023-04-14T00:00:00+00:00,PT60M
14,0,2023-04-14T01:00:00+00:00,PT60M
13,0,2023-04-14T02:00:00+00:00,PT60M
13,0,2023-04-14T03:00:00+00:00,PT60M
12,0,2023-04-14T04:00:00+00:00,PT60M
12,25,2023-04-14T05:00:00+00:00,PT60M
14,216,2023-04-14T06:00:00+00:00,PT60M
17,448,2023-04-14T07:00:00+00:00,PT60M
19,649,2023-04-14T08:00:00+00:00,PT60M
21,797,2023-04-14T09:00:00+00:00,PT60M
23,879,2023-04-14T10:00:00+00:00,PT60M
24,889,2023-04-14T11:00:00+00:00,PT60M
25,828,2023-04-14T12:00:00+00:00,PT60M
25,702,2023-04-14T13:00:00+00:00,PT60M
24,517,2023-04-14T14:00:00+00:00,PT60M
24,292,2023-04-14T15:00:00+00:00,PT60M
21,66,2023-04-14T16:00:00+00:00,PT60M
18,0,2023-04-14T17:00:00+00:00,PT60M
15,0,2023-04-14T18:00:00+00:00,PT60M
14,0,2023-04-14T19:00:00+00:00,PT60M
14,0,2023-04-14T20:00:00+00:00,PT60M
13,0,2023-04-14T21:00:00+00:00,PT60M
12,0,2023-04-14T22:00:00+00:00,PT60M
11,0,2023-04-14T23:00:00+00:00,PT60M
11,0,2023-04-15T00:00:00+00:00,PT60M
10,0,2023-04-15T01:00:00+00:00,PT60M
9,0,2023-04-15T02:00:00+00:00,PT60M
8,0,2023-04-15T03:00:00+00:00,PT60M
7,0,2023-04-15T04:00:00+00:00,PT60M
8,23,2023-04-15T05:00:00+00:00,PT60M
11,209,2023-04-15T06:00:00+00:00,PT60M
14,438,2023-04-15T07:00:00+00:00,PT60M
16,573,2023-04-15T08:00:00+00:00,PT60M
18,649,2023-04-15T09:00:00+00:00,PT60M
20,766,2023-04-15T10:00:00+00:00,PT60M
22,873,2023-04-15T11:00:00+00:00,PT60M
23,797,2023-04-15T12:00:00+00:00,PT60M
23,674,2023-04-15T13:00:00+00:00,PT60M
23,491,2023-04-15T14:00:00+00:00,PT60M
22,263,2023-04-15T15:00:00+00:00,PT60M
20,47,2023-04-15T16:00:00+00:00,PT60M
17,0,2023-04-15T17:00:00+00:00,PT60M
16,0,2023-04-15T18:00:00+00:00,PT60M
15,0,2023-04-15T19:00:00+00:00,PT60M
14,0,2023-04-15T20:00:00+00:00,PT60M
14,0,2023-04-15T21:00:00+00:00,PT60M
13,0,2023-04-15T22:00:00+00:00,PT60M
12,0,2023-04-15T23:00:00+00:00,PT60M
12,0,2023-04-16T00:00:00+00:00,PT60M
11,0,2023-04-16T01:00:00+00:00,PT60M
11,0,2023-04-16T02:00:00+00:00,PT60M
11,0,2023-04-16T03:00:00+00:00,PT60M
11,0,2023-04-16T04:00:00+00:00,PT60M
11,9,2023-04-16T05:00:00+00:00,PT60M
12,60,2023-04-16T06:00:00+00:00,PT60M
13,114,2023-04-16T07:00:00+00:00,PT60M
14,162,2023-04-16T08:00:00+00:00,PT60M
15,296,2023-04-16T09:00:00+00:00,PT60M
17,663,2023-04-16T10:00:00+00:00,PT60M
19,803,2023-04-16T11:00:00+00:00,PT60M
20,682,2023-04-16T12:00:00+00:00,PT60M
20,613,2023-04-16T13:00:00+00:00,PT60M
20,460,2023-04-16T14:00:00+00:00,PT60M
20,261,2023-04-16T15:00:00+00:00,PT60M
18,53,2023-04-16T16:00:00+00:00,PT60M
16,0,2023-04-16T17:00:00+00:00,PT60M
14,0,2023-04-16T18:00:00+00:00,PT60M
13,0,2023-04-16T19:00:00+00:00,PT60M
12,0,2023-04-16T20:00:00+00:00,PT60M
11,0,2023-04-16T21:00:00+00:00,PT60M
10,0,2023-04-16T22:00:00+00:00,PT60M
10,0,2023-04-16T23:00:00+00:00,PT60M
9,0,2023-04-17T00:00:00+00:00,PT60M
9,0,2023-04-17T01:00:00+00:00,PT60M
9,0,2023-04-17T02:00:00+00:00,PT60M
8,0,2023-04-17T03:00:00+00:00,PT60M
9,0,2023-04-17T04:00:00+00:00,PT60M
9,21,2023-04-17T05:00:00+00:00,PT60M
11,202,2023-04-17T06:00:00+00:00,PT60M
15,431,2023-04-17T07:00:00+00:00,PT60M
18,629,2023-04-17T08:00:00+00:00,PT60M
19,760,2023-04-17T09:00:00+00:00,PT60M
21,845,2023-04-17T10:00:00+00:00,PT60M
22,869,2023-04-17T11:00:00+00:00,PT60M
22,799,2023-04-17T12:00:00+00:00,PT60M
22,672,2023-04-17T13:00:00+00:00,PT60M
22,485,2023-04-17T14:00:00+00:00,PT60M
22,261,2023-04-17T15:00:00+00:00,PT60M
19,50,2023-04-17T16:00:00+00:00,PT60M
16,0,2023-04-17T17:00:00+00:00,PT60M
14,0,2023-04-17T18:00:00+00:00,PT60M
13,0,2023-04-17T19:00:00+00:00,PT60M
13,0,2023-04-17T20:00:00+00:00,PT60M
12,0,2023-04-17T21:00:00+00:00,PT60M
11,0,2023-04-17T22:00:00+00:00,PT60M
10,0,2023-04-17T23:00:00+00:00,PT60M
9,0,2023-04-18T00:00:00+00:00,PT60M
9,0,2023-04-18T01:00:00+00:00,PT60M
9,0,2023-04-18T02:00:00+00:00,PT60M
9,0,2023-04-18T03:00:00+00:00,PT60M
9,0,2023-04-18T04:00:00+00:00,PT60M
9,22,2023-04-18T05:00:00+00:00,PT60M
11,205,2023-04-18T06:00:00+00:00,PT60M
16,434,2023-04-18T07:00:00+00:00,PT60M
20,634,2023-04-18T08:00:00+00:00,PT60M
22,781,2023-04-18T09:00:00+00:00,PT60M
23,863,2023-04-18T10:00:00+00:00,PT60M
24,871,2023-04-18T11:00:00+00:00,PT60M
25,806,2023-04-18T12:00:00+00:00,PT60M
25,673,2023-04-18T13:00:00+00:00,PT60M
24,485,2023-04-18T14:00:00+00:00,PT60M
24,261,2023-04-18T15:00:00+00:00,PT60M
22,52,2023-04-18T16:00:00+00:00,PT60M
18,0,2023-04-18T17:00:00+00:00,PT60M
15,0,2023-04-18T18:00:00+00:00,PT60M
14,0,2023-04-18T19:00:00+00:00,PT60M
13,0,2023-04-18T20:00:00+00:00,PT60M
13,0,2023-04-18T21:00:00+00:00,PT60M
12,0,2023-04-18T22:00:00+00:00,PT60M
11,0,2023-04-18T23:00:00+00:00,PT60M
10,0,2023-04-19T00:00:00+00:00,PT60M
9,0,2023-04-19T01:00:00+00:00,PT60M
9,0,2023-04-19T02:00:00+00:00,PT60M
8,0,2023-04-19T03:00:00+00:00,PT60M
8,0,2023-04-19T04:00:00+00:00,PT60M
8,20,2023-04-19T05:00:00+00:00,PT60M
12,199,2023-04-19T06:00:00+00:00,PT60M
16,425,2023-04-19T07:00:00+00:00,PT60M
19,623,2023-04-19T08:00:00+00:00,PT60M
21,768,2023-04-19T09:00:00+00:00,PT60M
23,849,2023-04-19T10:00:00+00:00,PT60M
24,858,2023-04-19T11:00:00+00:00,PT60M
25,794,2023-04-19T12:00:00+00:00,PT60M
25,662,2023-04-19T13:00:00+00:00,PT60M
25,473,2023-04-19T14:00:00+00:00,PT60M
24,250,2023-04-19T15:00:00+00:00,PT60M
22,47,2023-04-19T16:00:00+00:00,PT60M
18,0,2023-04-19T17:00:00+00:00,PT60M
16,0,2023-04-19T18:00:00+00:00,PT60M
15,0,2023-04-19T19:00:00+00:00,PT60M
14,0,2023-04-19T20:00:00+00:00,PT60M
13,0,2023-04-19T21:00:00+00:00,PT60M
12,0,2023-04-19T22:00:00+00:00,PT60M
11,0,2023-04-19T23:00:00+00:00,PT60M
11,0,2023-04-20T00:00:00+00:00,PT60M
10,0,2023-04-20T01:00:00+00:00,PT60M
11,0,2023-04-20T02:00:00+00:00,PT60M
11,0,2023-04-20T03:00:00+00:00,PT60M
11,0,2023-04-20T04:00:00+00:00,PT60M
11,18,2023-04-20T05:00:00+00:00,PT60M
13,188,2023-04-20T06:00:00+00:00,PT60M
15,415,2023-04-20T07:00:00+00:00,PT60M
18,613,2023-04-20T08:00:00+00:00,PT60M
20,759,2023-04-20T09:00:00+00:00,PT60M
22,840,2023-04-20T10:00:00+00:00,PT60M
23,851,2023-04-20T11:00:00+00:00,PT60M
24,786,2023-04-20T12:00:00+00:00,PT60M
24,650,2023-04-20T13:00:00+00:00,PT60M
23,462,2023-04-20T14:00:00+00:00,PT60M
22,241,2023-04-20T15:00:00+00:00,PT60M
21,44,2023-04-20T16:00:00+00:00,PT60M
17,0,2023-04-20T17:00:00+00:00,PT60M
15,0,2023-04-20T18:00:00+00:00,PT60M
14,0,2023-04-20T19:00:00+00:00,PT60M
13,0,2023-04-20T20:00:00+00:00,PT60M
13,0,2023-04-20T21:00:00+00:00,PT60M
13,0,2023-04-20T22:00:00+00:00,PT60M
12,0,2023-04-20T23:00:00+00:00,PT60M
11,0,2023-04-21T00:00:00+00:00,PT60M
11,0,2023-04-21T01:00:00+00:00,PT60M
10,0,2023-04-21T02:00:00+00:00,PT60M
10,0,2023-04-21T03:00:00+00:00,PT60M
10,0,2023-04-21T04:00:00+00:00,PT60M
10,16,2023-04-21T05:00:00+00:00,PT60M
12,180,2023-04-21T06:00:00+00:00,PT60M
16,401,2023-04-21T07:00:00+00:00,PT60M
19,596,2023-04-21T08:00:00+00:00,PT60M
21,739,2023-04-21T09:00:00+00:00,PT60M
23,822,2023-04-21T10:00:00+00:00,PT60M
24,667,2023-04-21T11:00:00+00:00,PT60M
24,503,2023-04-21T12:00:00+00:00,PT60M
24,329,2023-04-21T13:00:00+00:00,PT60M
24,356,2023-04-21T14:00:00+00:00,PT60M
22,223,2023-04-21T15:00:00+00:00,PT60M
20,28,2023-04-21T16:00:00+00:00,PT60M
18,0,2023-04-21T17:00:00+00:00,PT60M
16,0,2023-04-21T18:00:00+00:00,PT60M
16,0,2023-04-21T19:00:00+00:00,PT60M
15,0,2023-04-21T20:00:00+00:00,PT60M
15,0,2023-04-21T21:00:00+00:00,PT60M
15,0,2023-04-21T22:00:00+00:00,PT60M
14,0,2023-04-21T23:00:00+00:00,PT60M
12,0,2023-04-22T00:00:00+00:00,PT60M
11,0,2023-04-22T01:00:00+00:00,PT60M
10,0,2023-04-22T02:00:00+00:00,PT60M
11,0,2023-04-22T03:00:00+00:00,PT60M
11,0,2023-04-22T04:00:00+00:00,PT60M
12,16,2023-04-22T05:00:00+00:00,PT60M
14,178,2023-04-22T06:00:00+00:00,PT60M
17,376,2023-04-22T07:00:00+00:00,PT60M
20,582,2023-04-22T08:00:00+00:00,PT60M
22,731,2023-04-22T09:00:00+00:00,PT60M
24,818,2023-04-22T10:00:00+00:00,PT60M
25,819,2023-04-22T11:00:00+00:00,PT60M
25,726,2023-04-22T12:00:00+00:00,PT60M
25,629,2023-04-22T13:00:00+00:00,PT60M
25,406,2023-04-22T14:00:00+00:00,PT60M
25,180,2023-04-22T15:00:00+00:00,PT60M
23,32,2023-04-22T16:00:00+00:00,PT60M
20,0,2023-04-22T17:00:00+00:00,PT60M
17,0,2023-04-22T18:00:00+00:00,PT60M
16,0,2023-04-22T19:00:00+00:00,PT60M
15,0,2023-04-22T20:00:00+00:00,PT60M
15,0,2023-04-22T21:00:00+00:00,PT60M
14,0,2023-04-22T22:00:00+00:00,PT60M
13,0,2023-04-22T23:00:00+00:00,PT60M
12,0,2023-04-23T00:00:00+00:00,PT60M
12,0,2023-04-23T01:00:00+00:00,PT60M
12,0,2023-04-23T02:00:00+00:00,PT60M
11,0,2023-04-23T03:00:00+00:00,PT60M
11,0,2023-04-23T04:00:00+00:00,PT60M
11,18,2023-04-23T05:00:00+00:00,PT60M
13,194,2023-04-23T06:00:00+00:00,PT60M
16,418,2023-04-23T07:00:00+00:00,PT60M
20,614,2023-04-23T08:00:00+00:00,PT60M
23,758,2023-04-23T09:00:00+00:00,PT60M
25,837,2023-04-23T10:00:00+00:00,PT60M
26,845,2023-04-23T11:00:00+00:00,PT60M
26,780,2023-04-23T12:00:00+00:00,PT60M
26,649,2023-04-23T13:00:00+00:00,PT60M
26,464,2023-04-23T14:00:00+00:00,PT60M
25,243,2023-04-23T15:00:00+00:00,PT60M
22,42,2023-04-23T16:00:00+00:00,PT60M
18,0,2023-04-23T17:00:00+00:00,PT60M
15,0,2023-04-23T18:00:00+00:00,PT60M
14,0,2023-04-23T19:00:00+00:00,PT60M
13,0,2023-04-23T20:00:00+00:00,PT60M
12,0,2023-04-23T21:00:00+00:00,PT60M
11,0,2023-04-23T22:00:00+00:00,PT60M
11,0,2023-04-23T23:00:00+00:00,PT60M
11,0,2023-04-24T00:00:00+00:00,PT60M
11,0,2023-04-24T01:00:00+00:00,PT60M
10,0,2023-04-24T02:00:00+00:00,PT60M
10,0,2023-04-24T03:00:00+00:00,PT60M
11,0,2023-04-24T04:00:00+00:00,PT60M
11,17,2023-04-24T05:00:00+00:00,PT60M
13,188,2023-04-24T06:00:00+00:00,PT60M
17,408,2023-04-24T07:00:00+00:00,PT60M
22,601,2023-04-24T08:00:00+00:00,PT60M
24,742,2023-04-24T09:00:00+00:00,PT60M
26,821,2023-04-24T10:00:00+00:00,PT60M
27,830,2023-04-24T11:00:00+00:00,PT60M
27,767,2023-04-24T12:00:00+00:00,PT60M
27,636,2023-04-24T13:00:00+00:00,PT60M
26,452,2023-04-24T14:00:00+00:00,PT60M
25,222,2023-04-24T15:00:00+00:00,PT60M
22,32,2023-04-24T16:00:00+00:00,PT60M
19,0,2023-04-24T17:00:00+00:00,PT60M
18,0,2023-04-24T18:00:00+00:00,PT60M
18,0,2023-04-24T19:00:00+00:00,PT60M
18,0,2023-04-24T20:00:00+00:00,PT60M
17,0,2023-04-24T21:00:00+00:00,PT60M
17,0,2023-04-24T22:00:00+00:00,PT60M
16,0,2023-04-24T23:00:00+00:00,PT60M
15,0,2023-04-25T00:00:00+00:00,PT60M
14,0,2023-04-25T01:00:00+00:00,PT60M
13,0,2023-04-25T02:00:00+00:00,PT60M
13,0,2023-04-25T03:00:00+00:00,PT60M
12,0,2023-04-25T04:00:00+00:00,PT60M
12,13,2023-04-25T05:00:00+00:00,PT60M
14,176,2023-04-25T06:00:00+00:00,PT60M
17,370,2023-04-25T07:00:00+00:00,PT60M
21,551,2023-04-25T08:00:00+00:00,PT60M
24,716,2023-04-25T09:00:00+00:00,PT60M
25,726,2023-04-25T10:00:00+00:00,PT60M
26,635,2023-04-25T11:00:00+00:00,PT60M
26,661,2023-04-25T12:00:00+00:00,PT60M
26,567,2023-04-25T13:00:00+00:00,PT60M
25,411,2023-04-25T14:00:00+00:00,PT60M
24,202,2023-04-25T15:00:00+00:00,PT60M
22,30,2023-04-25T16:00:00+00:00,PT60M
20,0,2023-04-25T17:00:00+00:00,PT60M
18,0,2023-04-25T18:00:00+00:00,PT60M
17,0,2023-04-25T19:00:00+00:00,PT60M
17,0,2023-04-25T20:00:00+00:00,PT60M
16,0,2023-04-25T21:00:00+00:00,PT60M
16,0,2023-04-25T22:00:00+00:00,PT60M
17,0,2023-04-25T23:00:00+00:00,PT60M
16,0,2023-04-26T00:00:00+00:00,PT60M
15,0,2023-04-26T01:00:00+00:00,PT60M
14,0,2023-04-26T02:00:00+00:00,PT60M
13,0,2023-04-26T03:00:00+00:00,PT60M
13,0,2023-04-26T04:00:00+00:00,PT60M
13,13,2023-04-26T05:00:00+00:00,PT60M
15,163,2023-04-26T06:00:00+00:00,PT60M
18,377,2023-04-26T07:00:00+00:00,PT60M
21,566,2023-04-26T08:00:00+00:00,PT60M
23,707,2023-04-26T09:00:00+00:00,PT60M
25,798,2023-04-26T10:00:00+00:00,PT60M
26,806,2023-04-26T11:00:00+00:00,PT60M
26,651,2023-04-26T12:00:00+00:00,PT60M
26,489,2023-04-26T13:00:00+00:00,PT60M
26,412,2023-04-26T14:00:00+00:00,PT60M
25,214,2023-04-26T15:00:00+00:00,PT60M
23,32,2023-04-26T16:00:00+00:00,PT60M
21,0,2023-04-26T17:00:00+00:00,PT60M
18,0,2023-04-26T18:00:00+00:00,PT60M
17,0,2023-04-26T19:00:00+00:00,PT60M
17,0,2023-04-26T20:00:00+00:00,PT60M
17,0,2023-04-26T21:00:00+00:00,PT60M
17,0,2023-04-26T22:00:00+00:00,PT60M
16,0,2023-04-26T23:00:00+00:00,PT60M
15,0,2023-04-27T00:00:00+00:00,PT60M
14,0,2023-04-27T01:00:00+00:00,PT60M
14,0,2023-04-27T02:00:00+00:00,PT60M
13,0,2023-04-27T03:00:00+00:00,PT60M
13,0,2023-04-27T04:00:00+00:00,PT60M
13,10,2023-04-27T05:00:00+00:00,PT60M
15,125,2023-04-27T06:00:00+00:00,PT60M
18,338,2023-04-27T07:00:00+00:00,PT60M
21,569,2023-04-27T08:00:00+00:00,PT60M
23,706,2023-04-27T09:00:00+00:00,PT60M
24,778,2023-04-27T10:00:00+00:00,PT60M
25,743,2023-04-27T11:00:00+00:00,PT60M
25,616,2023-04-27T12:00:00+00:00,PT60M
26,444,2023-04-27T13:00:00+00:00,PT60M
26,269,2023-04-27T14:00:00+00:00,PT60M
25,120,2023-04-27T15:00:00+00:00,PT60M
23,24,2023-04-27T16:00:00+00:00,PT60M
21,0,2023-04-27T17:00:00+00:00,PT60M
19,0,2023-04-27T18:00:00+00:00,PT60M
18,0,2023-04-27T19:00:00+00:00,PT60M
17,0,2023-04-27T20:00:00+00:00,PT60M
17,0,2023-04-27T21:00:00+00:00,PT60M
17,0,2023-04-27T22:00:00+00:00,PT60M
17,0,2023-04-27T23:00:00+00:00,PT60M
16,0,2023-04-28T00:00:00+00:00,PT60M
16,0,2023-04-28T01:00:00+00:00,PT60M
15,0,2023-04-28T02:00:00+00:00,PT60M
